date,wtd
2012/01/01 00:00:00,13.79
2012/01/01 08:00:00,13.81
2012/01/01 16:00:00,13.8
2012/01/02 00:00:00,13.82
2012/01/02 08:00:00,13.8
2012/01/02 16:00:00,13.78
2012/01/03 00:00:00,13.79
2012/01/03 08:00:00,13.84
2012/01/03 16:00:00,13.84
2012/01/04 00:00:00,13.81
2012/01/04 08:00:00,13.78
2012/01/04 16:00:00,13.79
2012/01/05 00:00:00,13.81
2012/01/05 08:00:00,13.75
2012/01/05 16:00:00,13.68
2012/01/06 00:00:00,13.75
2012/01/06 08:00:00,13.83
2012/01/06 16:00:00,13.84
2012/01/07 00:00:00,13.86
2012/01/07 08:00:00,13.86
2012/01/07 16:00:00,13.83
2012/01/08 00:00:00,13.82
2012/01/08 08:00:00,13.83
2012/01/08 16:00:00,13.83
2012/01/09 00:00:00,13.88
2012/01/09 08:00:00,13.89
2012/01/09 16:00:00,13.88
2012/01/10 00:00:00,13.89
2012/01/10 08:00:00,13.89
2012/01/10 16:00:00,13.88
2012/01/11 00:00:00,13.91
2012/01/11 08:00:00,13.92
2012/01/11 16:00:00,13.9
2012/01/12 00:00:00,13.9
2012/01/12 08:00:00,13.9
2012/01/12 16:00:00,13.87
2012/01/13 00:00:00,13.86
2012/01/13 08:00:00,13.84
2012/01/13 16:00:00,13.84
2012/01/14 00:00:00,13.89
2012/01/14 08:00:00,13.89
2012/01/14 16:00:00,13.88
2012/01/15 00:00:00,13.9
2012/01/15 08:00:00,13.9
2012/01/15 16:00:00,13.89
2012/01/16 00:00:00,13.92
2012/01/16 08:00:00,13.93
2012/01/16 16:00:00,13.93
2012/01/17 00:00:00,13.95
2012/01/17 08:00:00,13.95
2012/01/17 16:00:00,13.93
2012/01/18 00:00:00,13.96
2012/01/18 08:00:00,13.98
2012/01/18 16:00:00,13.96
2012/01/19 00:00:00,13.98
2012/01/19 08:00:00,13.95
2012/01/19 16:00:00,13.92
2012/01/20 00:00:00,13.91
2012/01/20 08:00:00,13.9
2012/01/20 16:00:00,13.92
2012/01/21 00:00:00,13.92
2012/01/21 08:00:00,13.95
2012/01/21 16:00:00,13.95
2012/01/22 00:00:00,13.93
2012/01/22 08:00:00,13.93
2012/01/22 16:00:00,13.94
2012/01/23 00:00:00,13.96
2012/01/23 08:00:00,13.98
2012/01/23 16:00:00,13.98
2012/01/24 00:00:00,13.98
2012/01/24 08:00:00,13.99
2012/01/24 16:00:00,14.0
2012/01/25 00:00:00,14.02
2012/01/25 08:00:00,14.03
2012/01/25 16:00:00,14.0
2012/01/26 00:00:00,14.02
2012/01/26 08:00:00,14.02
2012/01/26 16:00:00,14.02
2012/01/27 00:00:00,14.05
2012/01/27 08:00:00,14.06
2012/01/27 16:00:00,14.05
2012/01/28 00:00:00,14.06
2012/01/28 08:00:00,14.06
2012/01/28 16:00:00,14.04
2012/01/29 00:00:00,14.04
2012/01/29 08:00:00,14.05
2012/01/29 16:00:00,14.06
2012/01/30 00:00:00,14.07
2012/01/30 08:00:00,14.07
2012/01/30 16:00:00,14.06
2012/01/31 00:00:00,14.06
2012/01/31 08:00:00,14.06
2012/01/31 16:00:00,14.06
2012/02/01 00:00:00,14.06
2012/02/01 08:00:00,14.06
2012/02/01 16:00:00,14.05
2012/02/02 00:00:00,14.09
2012/02/02 08:00:00,14.09
2012/02/02 16:00:00,14.1
2012/02/03 00:00:00,14.11
2012/02/03 08:00:00,14.1
2012/02/03 16:00:00,14.1
2012/02/04 00:00:00,14.12
2012/02/04 08:00:00,14.11
2012/02/04 16:00:00,14.12
2012/02/05 00:00:00,14.16
2012/02/05 08:00:00,14.15
2012/02/05 16:00:00,14.13
2012/02/06 00:00:00,14.14
2012/02/06 08:00:00,14.13
2012/02/06 16:00:00,14.11
2012/02/07 00:00:00,14.12
2012/02/07 08:00:00,14.14
2012/02/07 16:00:00,14.15
2012/02/08 00:00:00,14.22
2012/02/08 08:00:00,14.23
2012/02/08 16:00:00,14.21
2012/02/09 00:00:00,14.24
2012/02/09 08:00:00,14.22
2012/02/09 16:00:00,14.18
2012/02/10 00:00:00,14.23
2012/02/10 08:00:00,14.27
2012/02/10 16:00:00,14.24
2012/02/11 00:00:00,14.24
2012/02/11 08:00:00,14.23
2012/02/11 16:00:00,14.25
2012/02/12 00:00:00,14.28
2012/02/12 08:00:00,14.27
2012/02/12 16:00:00,14.28
2012/02/13 00:00:00,14.29
2012/02/13 08:00:00,14.27
2012/02/13 16:00:00,14.25
2012/02/14 00:00:00,14.27
2012/02/14 08:00:00,14.27
2012/02/14 16:00:00,14.27
2012/02/15 00:00:00,14.3
2012/02/15 08:00:00,14.26
2012/02/15 16:00:00,14.24
2012/02/16 00:00:00,14.29
2012/02/16 08:00:00,14.32
2012/02/16 16:00:00,14.33
2012/02/17 00:00:00,14.37
2012/02/17 08:00:00,14.36
2012/02/17 16:00:00,14.32
2012/02/18 00:00:00,14.34
2012/02/18 08:00:00,14.34
2012/02/18 16:00:00,14.33
2012/02/19 00:00:00,14.33
2012/02/19 08:00:00,14.33
2012/02/19 16:00:00,14.33
2012/02/20 00:00:00,14.36
2012/02/20 08:00:00,14.38
2012/02/20 16:00:00,14.4
2012/02/21 00:00:00,14.41
2012/02/21 08:00:00,14.39
2012/02/21 16:00:00,14.36
2012/02/22 00:00:00,14.38
2012/02/22 08:00:00,14.39
2012/02/22 16:00:00,14.36
2012/02/23 00:00:00,14.37
2012/02/23 08:00:00,14.37
2012/02/23 16:00:00,14.35
2012/02/24 00:00:00,14.38
2012/02/24 08:00:00,14.39
2012/02/24 16:00:00,14.38
2012/02/25 00:00:00,14.38
2012/02/25 08:00:00,14.37
2012/02/25 16:00:00,14.34
2012/02/26 00:00:00,14.36
2012/02/26 08:00:00,14.36
2012/02/26 16:00:00,14.39
2012/02/27 00:00:00,14.44
2012/02/27 08:00:00,14.42
2012/02/27 16:00:00,14.4
2012/02/28 00:00:00,14.43
2012/02/28 08:00:00,14.43
2012/02/28 16:00:00,14.41
2012/02/29 00:00:00,14.41
2012/02/29 08:00:00,14.41
2012/02/29 16:00:00,14.39
2012/03/01 00:00:00,14.44
2012/03/01 08:00:00,14.46
2012/03/01 16:00:00,14.44
2012/03/02 00:00:00,14.45
2012/03/02 08:00:00,14.45
2012/03/02 16:00:00,14.42
2012/03/03 00:00:00,14.44
2012/03/03 08:00:00,14.44
2012/03/03 16:00:00,14.42
2012/03/04 00:00:00,14.46
2012/03/04 08:00:00,14.44
2012/03/04 16:00:00,14.42
2012/03/05 00:00:00,14.43
2012/03/05 08:00:00,14.42
2012/03/05 16:00:00,14.44
2012/03/06 00:00:00,14.46
2012/03/06 08:00:00,14.48
2012/03/06 16:00:00,14.49
2012/03/07 00:00:00,14.49
2012/03/07 08:00:00,14.5
2012/03/07 16:00:00,14.45
2012/03/08 00:00:00,14.44
2012/03/08 08:00:00,14.45
2012/03/08 16:00:00,14.47
2012/03/09 00:00:00,14.52
2012/03/09 08:00:00,14.55
2012/03/09 16:00:00,14.52
2012/03/10 00:00:00,14.51
2012/03/10 08:00:00,14.5
2012/03/10 16:00:00,14.47
2012/03/11 00:00:00,14.48
2012/03/11 08:00:00,14.47
2012/03/11 16:00:00,14.44
2012/03/12 00:00:00,14.47
2012/03/12 08:00:00,14.49
2012/03/12 16:00:00,14.47
2012/03/13 00:00:00,14.51
2012/03/13 08:00:00,14.54
2012/03/13 16:00:00,14.49
2012/03/14 00:00:00,14.53
2012/03/14 08:00:00,14.53
2012/03/14 16:00:00,14.51
2012/03/15 00:00:00,14.53
2012/03/15 08:00:00,14.53
2012/03/15 16:00:00,14.52
2012/03/16 00:00:00,14.55
2012/03/16 08:00:00,14.55
2012/03/16 16:00:00,14.52
2012/03/17 00:00:00,14.55
2012/03/17 08:00:00,14.54
2012/03/17 16:00:00,14.52
2012/03/18 00:00:00,14.54
2012/03/18 08:00:00,14.53
2012/03/18 16:00:00,14.51
2012/03/19 00:00:00,14.54
2012/03/19 08:00:00,14.55
2012/03/19 16:00:00,14.57
2012/03/20 00:00:00,14.61
2012/03/20 08:00:00,14.61
2012/03/20 16:00:00,14.58
2012/03/21 00:00:00,14.6
2012/03/21 08:00:00,14.6
2012/03/21 16:00:00,14.57
2012/03/22 00:00:00,14.58
2012/03/22 08:00:00,14.59
2012/03/22 16:00:00,14.56
2012/03/23 00:00:00,14.58
2012/03/23 08:00:00,14.59
2012/03/23 16:00:00,14.57
2012/03/24 00:00:00,14.58
2012/03/24 08:00:00,14.59
2012/03/24 16:00:00,14.58
2012/03/25 00:00:00,14.61
2012/03/25 08:00:00,14.62
2012/03/25 16:00:00,14.61
2012/03/26 00:00:00,14.64
2012/03/26 08:00:00,14.63
2012/03/26 16:00:00,14.61
2012/03/27 00:00:00,14.64
2012/03/27 08:00:00,14.65
2012/03/27 16:00:00,14.61
2012/03/28 00:00:00,14.64
2012/03/28 08:00:00,14.66
2012/03/28 16:00:00,14.62
2012/03/29 00:00:00,14.63
2012/03/29 08:00:00,14.63
2012/03/29 16:00:00,14.59
2012/03/30 00:00:00,14.62
2012/03/30 08:00:00,14.63
2012/03/30 16:00:00,14.63
2012/03/31 00:00:00,14.66
2012/03/31 08:00:00,14.65
2012/03/31 16:00:00,14.62
2012/04/01 00:00:00,14.67
2012/04/01 08:00:00,14.68
2012/04/01 16:00:00,14.68
2012/04/02 00:00:00,14.74
2012/04/02 08:00:00,14.71
2012/04/02 16:00:00,14.68
2012/04/03 00:00:00,14.69
2012/04/03 08:00:00,14.7
2012/04/03 16:00:00,14.69
2012/04/04 00:00:00,14.71
2012/04/04 08:00:00,14.71
2012/04/04 16:00:00,14.71
2012/04/05 00:00:00,14.72
2012/04/05 08:00:00,14.73
2012/04/05 16:00:00,14.72
2012/04/06 00:00:00,14.73
2012/04/06 08:00:00,14.73
2012/04/06 16:00:00,14.71
2012/04/07 00:00:00,14.73
2012/04/07 08:00:00,14.72
2012/04/07 16:00:00,14.69
2012/04/08 00:00:00,14.74
2012/04/08 08:00:00,14.74
2012/04/08 16:00:00,14.77
2012/04/09 00:00:00,14.82
2012/04/09 08:00:00,14.79
2012/04/09 16:00:00,14.76
2012/04/10 00:00:00,14.78
2012/04/10 08:00:00,14.78
2012/04/10 16:00:00,14.76
2012/04/11 00:00:00,14.76
2012/04/11 08:00:00,14.73
2012/04/11 16:00:00,14.75
2012/04/12 00:00:00,14.78
2012/04/12 08:00:00,14.79
2012/04/12 16:00:00,14.78
2012/04/13 00:00:00,14.79
2012/04/13 08:00:00,14.78
2012/04/13 16:00:00,14.77
2012/04/14 00:00:00,14.78
2012/04/14 08:00:00,14.77
2012/04/14 16:00:00,14.77
2012/04/15 00:00:00,14.78
2012/04/15 08:00:00,14.79
2012/04/15 16:00:00,14.81
2012/04/16 00:00:00,14.82
2012/04/16 08:00:00,14.82
2012/04/16 16:00:00,14.81
2012/04/17 00:00:00,14.82
